Team, Player, Attacking, Offensive Awareness, Finishing, Kicking Power, Weak Foot Usage, Weak Foot Acc., LWF, SS, CF, RWF, LMF, DMF, CMF, AMF, RMF, LB, CB, RB, GK, Position, Age, Stronger Foot, Height, Weight, Dribbling, Ball Control, Tight Possession, Balance, Defending, Heading, Jump, Defensive Awareness, Ball Winning, Aggression, Passing, Low Pass, Lofted Pass, Place Kicking, Curl, Physicality, Speed, Acceleration, Physical Contact, Stamina, Form, Injury Resistance, Goalkeeping, GK Awareness, GK Catching, GK Clearing, GK Reflexes, GK Reach
spartak-moskva, l-melgarejo, 72.0, 72.0, 68.0, 77.0, 3.0, 3.0, 76.0, 76.0, 74.0, 76.0, 76.0, 76.0, 74.0, 74.0, 76.0, 76.0, 70.0, 76.0, 40.0, 6.0, 29.0, -1.0, 178.0, 72.0, 81.0, 77.0, 75.0, 75.0, 68.0, 71.0, 78.0, 64.0, 62.0, 67.0, 69.0, 72.0, 70.0, 63.0, 70.0, 76.0, 81.0, 83.0, 63.0, 77.0, 5.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
spartak-moskva, e-ponce, 77.0, 78.0, 77.0, 75.0, 2.0, 2.0, 72.0, 72.0, 74.0, 72.0, 71.0, 71.0, 69.0, 71.0, 71.0, 70.0, 65.0, 70.0, 40.0, 6.0, 22.0, 1.0, 178.0, 78.0, 75.0, 73.0, 70.0, 73.0, 61.0, 75.0, 78.0, 52.0, 50.0, 49.0, 66.0, 68.0, 64.0, 62.0, 69.0, 76.0, 77.0, 76.0, 74.0, 75.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
spartak-moskva, j-larsson, 75.0, 75.0, 72.0, 77.0, 2.0, 3.0, 74.0, 74.0, 72.0, 74.0, 72.0, 71.0, 69.0, 71.0, 72.0, 72.0, 64.0, 72.0, 40.0, 6.0, 22.0, -1.0, 175.0, 69.0, 76.0, 74.0, 73.0, 76.0, 60.0, 70.0, 73.0, 50.0, 53.0, 56.0, 66.0, 67.0, 60.0, 65.0, 72.0, 79.0, 81.0, 84.0, 70.0, 80.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
spartak-moskva, a-timofeev, 65.0, 65.0, 59.0, 72.0, 2.0, 2.0, 71.0, 71.0, 68.0, 71.0, 71.0, 73.0, 71.0, 70.0, 71.0, 74.0, 72.0, 74.0, 40.0, 3.0, 25.0, 1.0, 185.0, 73.0, 75.0, 73.0, 71.0, 68.0, 73.0, 74.0, 75.0, 74.0, 71.0, 71.0, 68.0, 73.0, 67.0, 66.0, 65.0, 74.0, 75.0, 77.0, 72.0, 73.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
spartak-moskva, pedro-rocha, 75.0, 75.0, 75.0, 76.0, 2.0, 2.0, 78.0, 78.0, 75.0, 78.0, 77.0, 75.0, 75.0, 76.0, 77.0, 75.0, 64.0, 75.0, 40.0, 6.0, 25.0, 1.0, 178.0, 73.0, 82.0, 81.0, 73.0, 75.0, 58.0, 61.0, 62.0, 61.0, 55.0, 52.0, 71.0, 76.0, 72.0, 66.0, 68.0, 79.0, 84.0, 87.0, 62.0, 83.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
tambov, v-sugrobov, 53.0, 40.0, 40.0, 79.0, 2.0, 2.0, 44.0, 44.0, 41.0, 44.0, 43.0, 47.0, 44.0, 41.0, 43.0, 48.0, 50.0, 48.0, 61.0, 1.0, 23.0, 1.0, 186.0, 77.0, 42.0, 45.0, 46.0, 59.0, 56.0, 62.0, 76.0, 45.0, 47.0, 49.0, 50.0, 52.0, 54.0, 49.0, 46.0, 61.0, 56.0, 53.0, 77.0, 58.0, 5.0, 3.0, 67.0, 72.0, 68.0, 63.0, 67.0, 66.0
tambov, g-sheliya, 52.0, 40.0, 40.0, 76.0, 2.0, 2.0, 48.0, 47.0, 44.0, 48.0, 48.0, 52.0, 49.0, 46.0, 48.0, 53.0, 54.0, 53.0, 71.0, 1.0, 31.0, -1.0, 190.0, 83.0, 42.0, 55.0, 45.0, 46.0, 58.0, 65.0, 74.0, 55.0, 43.0, 53.0, 57.0, 59.0, 65.0, 50.0, 55.0, 66.0, 64.0, 56.0, 83.0, 62.0, 6.0, 3.0, 77.0, 78.0, 77.0, 73.0, 75.0, 82.0
tambov, a-gritsaenko, 54.0, 48.0, 50.0, 65.0, 2.0, 2.0, 58.0, 58.0, 54.0, 58.0, 60.0, 63.0, 60.0, 57.0, 60.0, 66.0, 68.0, 66.0, 40.0, 2.0, 24.0, 1.0, 187.0, 81.0, 57.0, 60.0, 62.0, 61.0, 75.0, 79.0, 77.0, 75.0, 71.0, 73.0, 60.0, 68.0, 63.0, 54.0, 55.0, 74.0, 73.0, 70.0, 80.0, 74.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
tambov, s-takazov, 60.0, 56.0, 52.0, 72.0, 2.0, 3.0, 58.0, 58.0, 55.0, 58.0, 58.0, 61.0, 57.0, 55.0, 58.0, 64.0, 67.0, 64.0, 40.0, 2.0, 26.0, 1.0, 186.0, 80.0, 52.0, 54.0, 58.0, 70.0, 76.0, 76.0, 74.0, 71.0, 77.0, 81.0, 58.0, 60.0, 63.0, 50.0, 60.0, 71.0, 71.0, 67.0, 75.0, 72.0, 5.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
tambov, m-osipenko, 62.0, 54.0, 61.0, 71.0, 1.0, 2.0, 59.0, 58.0, 58.0, 59.0, 58.0, 63.0, 59.0, 58.0, 58.0, 64.0, 67.0, 64.0, 40.0, 2.0, 25.0, 1.0, 192.0, 83.0, 57.0, 56.0, 60.0, 62.0, 74.0, 80.0, 70.0, 74.0, 69.0, 77.0, 64.0, 63.0, 66.0, 68.0, 58.0, 68.0, 66.0, 60.0, 78.0, 69.0, 6.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
tambov, a-oyewole, 61.0, 56.0, 58.0, 69.0, 2.0, 2.0, 63.0, 63.0, 61.0, 63.0, 62.0, 67.0, 64.0, 62.0, 62.0, 69.0, 72.0, 69.0, 40.0, 2.0, 37.0, 1.0, 188.0, 83.0, 63.0, 65.0, 65.0, 64.0, 78.0, 81.0, 75.0, 82.0, 74.0, 76.0, 61.0, 70.0, 65.0, 55.0, 55.0, 71.0, 65.0, 63.0, 81.0, 76.0, 5.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
tambov, g-tetrashvili, 57.0, 52.0, 52.0, 68.0, 2.0, 3.0, 62.0, 61.0, 57.0, 62.0, 63.0, 65.0, 62.0, 60.0, 63.0, 67.0, 66.0, 67.0, 40.0, 2.0, 31.0, -1.0, 178.0, 75.0, 61.0, 64.0, 63.0, 70.0, 71.0, 70.0, 64.0, 71.0, 75.0, 74.0, 66.0, 66.0, 65.0, 63.0, 68.0, 73.0, 73.0, 71.0, 71.0, 75.0, 6.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
tambov, a-yakovlev, 62.0, 62.0, 54.0, 71.0, 2.0, 2.0, 60.0, 59.0, 57.0, 60.0, 59.0, 63.0, 60.0, 58.0, 59.0, 63.0, 64.0, 63.0, 40.0, 2.0, 24.0, -1.0, 182.0, 75.0, 60.0, 62.0, 57.0, 67.0, 70.0, 75.0, 64.0, 72.0, 68.0, 69.0, 63.0, 67.0, 67.0, 57.0, 61.0, 69.0, 68.0, 62.0, 75.0, 71.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
tambov, a-rybin, 65.0, 67.0, 53.0, 74.0, 2.0, 3.0, 71.0, 71.0, 66.0, 71.0, 72.0, 73.0, 72.0, 69.0, 72.0, 74.0, 68.0, 74.0, 40.0, 2.0, 31.0, 1.0, 178.0, 67.0, 70.0, 73.0, 72.0, 71.0, 69.0, 65.0, 64.0, 73.0, 71.0, 72.0, 69.0, 75.0, 73.0, 59.0, 67.0, 76.0, 77.0, 80.0, 65.0, 83.0, 6.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
tambov, k-khosonov, 65.0, 65.0, 57.0, 72.0, 2.0, 2.0, 67.0, 67.0, 64.0, 67.0, 67.0, 69.0, 68.0, 67.0, 67.0, 69.0, 63.0, 69.0, 40.0, 3.0, 21.0, 1.0, 185.0, 76.0, 72.0, 73.0, 67.0, 68.0, 64.0, 60.0, 66.0, 65.0, 62.0, 67.0, 68.0, 77.0, 71.0, 57.0, 65.0, 73.0, 75.0, 68.0, 73.0, 74.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
tambov, p-karasev, 62.0, 56.0, 60.0, 69.0, 2.0, 2.0, 65.0, 65.0, 62.0, 65.0, 66.0, 69.0, 66.0, 65.0, 66.0, 69.0, 66.0, 69.0, 40.0, 3.0, 27.0, 1.0, 175.0, 71.0, 63.0, 66.0, 64.0, 75.0, 68.0, 67.0, 72.0, 61.0, 68.0, 71.0, 73.0, 72.0, 70.0, 76.0, 74.0, 73.0, 70.0, 72.0, 74.0, 77.0, 6.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
tambov, v-kulik, 68.0, 66.0, 64.0, 75.0, 2.0, 3.0, 69.0, 69.0, 66.0, 69.0, 68.0, 72.0, 71.0, 69.0, 68.0, 71.0, 68.0, 71.0, 40.0, 4.0, 34.0, 1.0, 180.0, 76.0, 67.0, 69.0, 71.0, 65.0, 69.0, 70.0, 62.0, 69.0, 72.0, 73.0, 75.0, 79.0, 77.0, 72.0, 70.0, 71.0, 69.0, 64.0, 72.0, 77.0, 7.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
tambov, s-muniru, 68.0, 63.0, 63.0, 77.0, 2.0, 2.0, 66.0, 66.0, 64.0, 66.0, 66.0, 68.0, 66.0, 65.0, 66.0, 68.0, 64.0, 68.0, 40.0, 4.0, 27.0, 1.0, 179.0, 70.0, 67.0, 70.0, 64.0, 65.0, 67.0, 63.0, 64.0, 65.0, 70.0, 75.0, 66.0, 71.0, 68.0, 59.0, 65.0, 73.0, 72.0, 71.0, 70.0, 78.0, 5.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
tambov, v-ciuperca, 68.0, 65.0, 59.0, 80.0, 2.0, 3.0, 72.0, 72.0, 68.0, 72.0, 72.0, 74.0, 73.0, 71.0, 72.0, 74.0, 68.0, 74.0, 40.0, 4.0, 27.0, 1.0, 177.0, 63.0, 75.0, 73.0, 72.0, 71.0, 68.0, 61.0, 63.0, 69.0, 73.0, 75.0, 73.0, 77.0, 75.0, 68.0, 70.0, 72.0, 73.0, 72.0, 62.0, 80.0, 6.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
tambov, m-usman, 64.0, 64.0, 59.0, 69.0, 2.0, 2.0, 66.0, 65.0, 62.0, 66.0, 66.0, 64.0, 63.0, 63.0, 66.0, 66.0, 61.0, 66.0, 40.0, 5.0, 25.0, 1.0, 180.0, 80.0, 71.0, 65.0, 63.0, 72.0, 61.0, 66.0, 69.0, 51.0, 55.0, 63.0, 62.0, 66.0, 63.0, 56.0, 61.0, 77.0, 80.0, 79.0, 76.0, 73.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
tambov, d-klenkin, 69.0, 65.0, 67.0, 75.0, 2.0, 3.0, 69.0, 69.0, 66.0, 69.0, 67.0, 69.0, 68.0, 68.0, 67.0, 67.0, 59.0, 67.0, 40.0, 5.0, 29.0, 1.0, 174.0, 72.0, 71.0, 73.0, 67.0, 74.0, 58.0, 62.0, 67.0, 50.0, 52.0, 61.0, 72.0, 75.0, 72.0, 73.0, 67.0, 71.0, 71.0, 75.0, 65.0, 73.0, 4.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
tambov, m-lazutkin, 65.0, 65.0, 58.0, 73.0, 2.0, 3.0, 64.0, 64.0, 61.0, 64.0, 64.0, 64.0, 64.0, 63.0, 64.0, 64.0, 56.0, 64.0, 40.0, 5.0, 20.0, 1.0, 174.0, 74.0, 71.0, 73.0, 70.0, 68.0, 58.0, 60.0, 63.0, 55.0, 53.0, 59.0, 67.0, 70.0, 67.0, 65.0, 67.0, 69.0, 71.0, 73.0, 61.0, 71.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
tambov, o-muyiwa, 70.0, 67.0, 67.0, 75.0, 2.0, 3.0, 68.0, 68.0, 66.0, 68.0, 67.0, 65.0, 64.0, 66.0, 67.0, 66.0, 58.0, 66.0, 40.0, 6.0, 21.0, 1.0, 179.0, 80.0, 74.0, 70.0, 70.0, 70.0, 56.0, 67.0, 65.0, 50.0, 45.0, 52.0, 62.0, 67.0, 60.0, 62.0, 60.0, 77.0, 84.0, 81.0, 70.0, 73.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
tambov, o-chernyshov, 73.0, 71.0, 71.0, 77.0, 2.0, 3.0, 69.0, 69.0, 68.0, 69.0, 68.0, 67.0, 66.0, 68.0, 68.0, 67.0, 58.0, 67.0, 40.0, 6.0, 33.0, 1.0, 175.0, 70.0, 71.0, 72.0, 74.0, 70.0, 57.0, 61.0, 67.0, 54.0, 45.0, 59.0, 67.0, 70.0, 63.0, 67.0, 67.0, 72.0, 75.0, 80.0, 62.0, 72.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
tambov, a-kilin, 72.0, 71.0, 68.0, 76.0, 2.0, 3.0, 72.0, 72.0, 69.0, 72.0, 71.0, 70.0, 70.0, 71.0, 71.0, 70.0, 61.0, 70.0, 40.0, 6.0, 29.0, 1.0, 169.0, 56.0, 73.0, 77.0, 77.0, 73.0, 60.0, 62.0, 68.0, 55.0, 53.0, 60.0, 68.0, 71.0, 70.0, 65.0, 65.0, 75.0, 77.0, 83.0, 63.0, 75.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
tambov, m-kostyukov, 74.0, 72.0, 74.0, 75.0, 2.0, 2.0, 68.0, 67.0, 69.0, 68.0, 66.0, 67.0, 65.0, 67.0, 66.0, 67.0, 63.0, 67.0, 40.0, 6.0, 28.0, 1.0, 183.0, 80.0, 72.0, 68.0, 69.0, 66.0, 64.0, 76.0, 75.0, 55.0, 54.0, 58.0, 64.0, 67.0, 65.0, 60.0, 62.0, 71.0, 74.0, 70.0, 70.0, 71.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
tambov, g-melkadze, 73.0, 75.0, 68.0, 75.0, 2.0, 3.0, 74.0, 73.0, 72.0, 74.0, 72.0, 71.0, 70.0, 71.0, 72.0, 71.0, 63.0, 71.0, 40.0, 5.0, 22.0, 1.0, 180.0, 77.0, 77.0, 75.0, 72.0, 73.0, 60.0, 67.0, 66.0, 50.0, 57.0, 59.0, 65.0, 70.0, 65.0, 60.0, 63.0, 78.0, 83.0, 82.0, 72.0, 74.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
tambov, k-mamtov, 76.0, 77.0, 72.0, 78.0, 2.0, 3.0, 67.0, 67.0, 69.0, 67.0, 64.0, 64.0, 63.0, 66.0, 64.0, 64.0, 59.0, 64.0, 40.0, 6.0, 35.0, 1.0, 183.0, 71.0, 72.0, 75.0, 73.0, 70.0, 57.0, 75.0, 72.0, 41.0, 43.0, 52.0, 58.0, 61.0, 55.0, 60.0, 57.0, 74.0, 75.0, 67.0, 81.0, 71.0, 5.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
tambov, k-appaev, 77.0, 80.0, 74.0, 77.0, 2.0, 3.0, 71.0, 70.0, 72.0, 71.0, 68.0, 69.0, 67.0, 69.0, 68.0, 68.0, 65.0, 68.0, 40.0, 6.0, 29.0, 1.0, 189.0, 68.0, 68.0, 75.0, 71.0, 63.0, 62.0, 79.0, 71.0, 53.0, 45.0, 60.0, 65.0, 70.0, 59.0, 68.0, 62.0, 75.0, 76.0, 68.0, 80.0, 77.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
tambov, v-obukhov, 76.0, 77.0, 73.0, 77.0, 2.0, 3.0, 72.0, 71.0, 72.0, 72.0, 69.0, 71.0, 68.0, 70.0, 69.0, 69.0, 65.0, 69.0, 40.0, 6.0, 27.0, -1.0, 184.0, 77.0, 71.0, 75.0, 69.0, 70.0, 60.0, 79.0, 68.0, 52.0, 45.0, 57.0, 68.0, 67.0, 61.0, 70.0, 73.0, 75.0, 77.0, 69.0, 79.0, 75.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
tambov, a-chasovskikh, 74.0, 74.0, 72.0, 77.0, 3.0, 4.0, 62.0, 61.0, 64.0, 62.0, 59.0, 60.0, 58.0, 60.0, 59.0, 60.0, 57.0, 60.0, 40.0, 6.0, 28.0, 1.0, 185.0, 76.0, 63.0, 65.0, 69.0, 58.0, 61.0, 73.0, 68.0, 51.0, 53.0, 60.0, 61.0, 62.0, 58.0, 62.0, 60.0, 67.0, 68.0, 65.0, 69.0, 66.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
tambov, d-merenchukov, 72.0, 71.0, 69.0, 76.0, 2.0, 2.0, 65.0, 65.0, 64.0, 65.0, 64.0, 63.0, 61.0, 63.0, 64.0, 63.0, 56.0, 63.0, 40.0, 6.0, 20.0, 1.0, 178.0, 68.0, 67.0, 70.0, 67.0, 69.0, 56.0, 63.0, 68.0, 53.0, 45.0, 52.0, 62.0, 65.0, 57.0, 65.0, 62.0, 73.0, 74.0, 80.0, 63.0, 73.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
ufa, a-chernov, 48.0, 40.0, 40.0, 65.0, 2.0, 2.0, 46.0, 46.0, 43.0, 46.0, 46.0, 50.0, 47.0, 44.0, 46.0, 52.0, 55.0, 52.0, 64.0, 1.0, 21.0, 1.0, 198.0, 92.0, 45.0, 50.0, 46.0, 54.0, 60.0, 71.0, 73.0, 59.0, 48.0, 47.0, 51.0, 55.0, 57.0, 48.0, 43.0, 66.0, 59.0, 57.0, 84.0, 64.0, 4.0, 3.0, 70.0, 75.0, 67.0, 67.0, 72.0, 71.0
ufa, y-shafinsky, 51.0, 42.0, 40.0, 72.0, 2.0, 2.0, 49.0, 48.0, 45.0, 49.0, 49.0, 53.0, 51.0, 47.0, 49.0, 54.0, 57.0, 54.0, 64.0, 1.0, 25.0, 1.0, 191.0, 81.0, 46.0, 54.0, 51.0, 59.0, 61.0, 70.0, 75.0, 63.0, 49.0, 50.0, 57.0, 58.0, 63.0, 57.0, 50.0, 66.0, 61.0, 57.0, 78.0, 66.0, 4.0, 2.0, 70.0, 76.0, 67.0, 66.0, 66.0, 73.0
ufa, a-belenov, 47.0, 40.0, 40.0, 62.0, 2.0, 2.0, 47.0, 46.0, 44.0, 47.0, 47.0, 51.0, 48.0, 45.0, 47.0, 53.0, 56.0, 53.0, 76.0, 1.0, 33.0, 1.0, 197.0, 91.0, 43.0, 53.0, 46.0, 57.0, 59.0, 70.0, 77.0, 58.0, 43.0, 47.0, 51.0, 55.0, 58.0, 51.0, 40.0, 67.0, 57.0, 56.0, 86.0, 67.0, 5.0, 3.0, 82.0, 86.0, 78.0, 77.0, 83.0, 84.0
ufa, p-alikin, 58.0, 51.0, 55.0, 67.0, 2.0, 2.0, 62.0, 61.0, 59.0, 62.0, 63.0, 66.0, 63.0, 60.0, 63.0, 69.0, 72.0, 69.0, 40.0, 2.0, 35.0, -1.0, 185.0, 79.0, 55.0, 65.0, 61.0, 65.0, 77.0, 74.0, 72.0, 82.0, 83.0, 73.0, 61.0, 67.0, 61.0, 58.0, 59.0, 75.0, 72.0, 69.0, 79.0, 79.0, 5.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
ufa, a-nikitin, 56.0, 51.0, 49.0, 67.0, 3.0, 3.0, 60.0, 59.0, 57.0, 60.0, 60.0, 64.0, 61.0, 58.0, 60.0, 67.0, 70.0, 67.0, 40.0, 2.0, 27.0, 1.0, 189.0, 87.0, 58.0, 64.0, 62.0, 59.0, 77.0, 77.0, 73.0, 83.0, 79.0, 72.0, 58.0, 65.0, 59.0, 55.0, 54.0, 73.0, 65.0, 66.0, 86.0, 73.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
ufa, a-putsko, 58.0, 51.0, 54.0, 69.0, 2.0, 3.0, 62.0, 61.0, 59.0, 62.0, 62.0, 67.0, 64.0, 61.0, 62.0, 69.0, 72.0, 69.0, 40.0, 2.0, 26.0, 1.0, 190.0, 83.0, 58.0, 65.0, 59.0, 59.0, 77.0, 80.0, 76.0, 82.0, 75.0, 72.0, 62.0, 69.0, 66.0, 57.0, 56.0, 74.0, 68.0, 66.0, 84.0, 76.0, 5.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
ufa, i-nedelcearu, 58.0, 52.0, 53.0, 69.0, 2.0, 2.0, 60.0, 60.0, 57.0, 60.0, 60.0, 65.0, 61.0, 58.0, 60.0, 67.0, 71.0, 67.0, 40.0, 2.0, 23.0, 1.0, 190.0, 79.0, 53.0, 62.0, 59.0, 63.0, 77.0, 79.0, 82.0, 78.0, 77.0, 71.0, 60.0, 67.0, 65.0, 52.0, 55.0, 75.0, 70.0, 68.0, 81.0, 80.0, 5.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
ufa, j-tabidze, 55.0, 51.0, 48.0, 66.0, 2.0, 2.0, 59.0, 58.0, 55.0, 59.0, 60.0, 63.0, 60.0, 57.0, 60.0, 66.0, 68.0, 66.0, 40.0, 2.0, 23.0, 1.0, 187.0, 77.0, 63.0, 62.0, 62.0, 65.0, 76.0, 73.0, 76.0, 76.0, 81.0, 72.0, 57.0, 66.0, 58.0, 51.0, 51.0, 74.0, 72.0, 69.0, 77.0, 77.0, 5.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
ufa, d-krugovoi, 64.0, 61.0, 58.0, 72.0, 2.0, 2.0, 61.0, 61.0, 58.0, 61.0, 61.0, 63.0, 61.0, 60.0, 61.0, 64.0, 61.0, 64.0, 40.0, 2.0, 21.0, -1.0, 175.0, 70.0, 63.0, 62.0, 64.0, 72.0, 67.0, 65.0, 69.0, 65.0, 67.0, 67.0, 64.0, 70.0, 65.0, 57.0, 62.0, 69.0, 71.0, 73.0, 63.0, 70.0, 5.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
ufa, b-jokic, 66.0, 64.0, 63.0, 71.0, 2.0, 2.0, 69.0, 69.0, 66.0, 69.0, 69.0, 72.0, 69.0, 68.0, 69.0, 72.0, 68.0, 72.0, 40.0, 2.0, 33.0, -1.0, 176.0, 77.0, 66.0, 71.0, 68.0, 72.0, 69.0, 64.0, 68.0, 70.0, 69.0, 73.0, 72.0, 73.0, 72.0, 68.0, 73.0, 75.0, 75.0, 73.0, 73.0, 78.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
ufa, d-terentyev, 61.0, 63.0, 51.0, 70.0, 2.0, 2.0, 63.0, 63.0, 60.0, 63.0, 63.0, 65.0, 63.0, 61.0, 63.0, 67.0, 66.0, 67.0, 40.0, 2.0, 27.0, 1.0, 180.0, 70.0, 65.0, 69.0, 64.0, 65.0, 71.0, 70.0, 69.0, 72.0, 73.0, 73.0, 60.0, 65.0, 63.0, 56.0, 57.0, 73.0, 70.0, 73.0, 74.0, 76.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
ufa, a-sukhov, 61.0, 59.0, 55.0, 69.0, 2.0, 2.0, 66.0, 66.0, 62.0, 66.0, 66.0, 69.0, 66.0, 65.0, 66.0, 71.0, 68.0, 71.0, 40.0, 2.0, 33.0, 1.0, 174.0, 71.0, 64.0, 68.0, 67.0, 72.0, 73.0, 67.0, 70.0, 74.0, 77.0, 76.0, 69.0, 68.0, 74.0, 61.0, 72.0, 72.0, 73.0, 74.0, 68.0, 74.0, 4.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
ufa, t-mokhbaliev, 56.0, 53.0, 53.0, 63.0, 2.0, 3.0, 57.0, 57.0, 53.0, 57.0, 58.0, 58.0, 56.0, 55.0, 58.0, 60.0, 57.0, 60.0, 40.0, 2.0, 19.0, 1.0, 179.0, 73.0, 65.0, 61.0, 62.0, 67.0, 64.0, 64.0, 69.0, 58.0, 62.0, 67.0, 60.0, 62.0, 60.0, 55.0, 62.0, 70.0, 73.0, 73.0, 63.0, 72.0, 3.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
ufa, c-carp, 67.0, 62.0, 65.0, 73.0, 2.0, 2.0, 68.0, 68.0, 66.0, 68.0, 67.0, 71.0, 68.0, 67.0, 67.0, 72.0, 71.0, 72.0, 40.0, 3.0, 26.0, 1.0, 184.0, 77.0, 65.0, 70.0, 68.0, 65.0, 75.0, 74.0, 73.0, 77.0, 75.0, 77.0, 66.0, 70.0, 68.0, 64.0, 63.0, 73.0, 72.0, 71.0, 75.0, 75.0, 5.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
ufa, a-golubev, 66.0, 64.0, 60.0, 73.0, 2.0, 3.0, 68.0, 67.0, 65.0, 68.0, 68.0, 69.0, 68.0, 66.0, 68.0, 71.0, 66.0, 71.0, 40.0, 3.0, 20.0, 1.0, 181.0, 70.0, 66.0, 71.0, 68.0, 64.0, 70.0, 63.0, 70.0, 71.0, 73.0, 74.0, 68.0, 72.0, 71.0, 65.0, 64.0, 71.0, 75.0, 72.0, 65.0, 73.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
ufa, d-fomin, 66.0, 61.0, 65.0, 73.0, 2.0, 2.0, 67.0, 67.0, 65.0, 67.0, 66.0, 69.0, 68.0, 67.0, 66.0, 69.0, 66.0, 69.0, 40.0, 3.0, 22.0, 1.0, 187.0, 76.0, 68.0, 71.0, 69.0, 63.0, 69.0, 71.0, 66.0, 68.0, 71.0, 67.0, 70.0, 73.0, 70.0, 70.0, 67.0, 72.0, 68.0, 73.0, 73.0, 75.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
ufa, o-thill, 66.0, 63.0, 64.0, 71.0, 2.0, 2.0, 71.0, 71.0, 68.0, 71.0, 70.0, 74.0, 71.0, 71.0, 70.0, 72.0, 68.0, 72.0, 40.0, 4.0, 23.0, 1.0, 176.0, 76.0, 73.0, 70.0, 71.0, 71.0, 68.0, 67.0, 69.0, 63.0, 68.0, 71.0, 74.0, 76.0, 73.0, 73.0, 72.0, 73.0, 70.0, 72.0, 73.0, 75.0, 5.0, 1.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
ufa, k-folmer, 67.0, 64.0, 62.0, 74.0, 3.0, 3.0, 64.0, 64.0, 61.0, 64.0, 64.0, 63.0, 62.0, 63.0, 64.0, 63.0, 56.0, 63.0, 40.0, 4.0, 19.0, -1.0, 178.0, 68.0, 70.0, 67.0, 69.0, 67.0, 58.0, 62.0, 60.0, 52.0, 54.0, 60.0, 68.0, 67.0, 68.0, 66.0, 70.0, 70.0, 76.0, 75.0, 63.0, 67.0, 4.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
